This Filename: ,Regneration_Inventory_Post-Logging_MT 2004.xls,,
Date Created:,,,
Team ID:,ND-11,,


Data contact,Carlos Passos,,
Data were collected in a one time inventory done in January 2004,,,



Column,Column headings,Units,Descriptions
1,ID_number,,Each tree measured within a study sub-plot was given a unique id number
8,Jan-04,Cacau-liso,Theobroma sp,Sterculiaceae,tree,I,9,RILVR,35,14,16,C,A,None
9,Jan-04,Bajao,Parkia paraensis Ducke,Mimosaceae,tree,I,9,RILVR,195,20,25,A,A,None
10,Jan-04,Canela-de-velho,Cenostigma macrophyllum Tul.,Caesalpinaceae,tree,I,9,RILVR,40,55,12,D,B,None
11,Jan-04,Cega-corrente,Not provided,Moraceae,tree,I,9,RILVR,65,7,16,B,C,None
12,Jan-04,Garrote,Bagassa guianensis Aubl.,Moraceae,tree,I,9,RILVR,40,12,4,D,C,None
13,Jan-04,Cupui,Theobroma sp,Sterculiaceae,tree,I,9,RILVR,35,3.5,8,E,D,None
14,Jan-04,Not identified,Not provided,Not provided,Not provided,I,9,RILVR,36,3.2,5,E,D,None
15,Jan-04,Cacau-liso,Theobroma sp,Sterculiaceae,tree,I,9,RILVR,40,3,12.5,D,C,None
16,Jan-04,Garapeira,Apuleia sp,Caesalpinaceae,tree,I,9,RILVR,310,1.8,24,A,A,C/ Catana
17,Jan-04,Cacau-liso,Theobroma sp,Sterculiaceae,tree,I,9,RILVR,40,7,13,D,B,None
18,Jan-04,Cega-corrente,Not provided,Moraceae,tree,I,9,RILVR,33,12,14,C,A,None
19,Jan-04,Amescla-aroeira,Protium heptaphyllum,Burseraceae,tree,I,9,RILVR,97,10,18,B,C,None
20,Jan-04,Canela-de-cutia,Diplokeleba floribunda N. E. Br,Sapindaceae,tree,I,9,RILVR,40,5,9,D,B,None
21,Jan-04,Cacau-liso,Theobroma sp,Sterculiaceae,tree,I,9,RILVR,47,8,10,D,C,None
22,Jan-04,Canela-de-cutia,Diplokeleba floribunda N. E. Br,Sapindaceae,tree,I,9,RILVR,48,164,10,E,D,None
23,Jan-04,Imbauba-branca,Cecropia sp,Cecropiaceae,tree,I,9,RILVR,88,18,22,B,A,None
24,Jan-04,Bajao,Parkia paraensis Ducke,Mimosaceae,tree,I,9,RILVR,77,19,23,B,B,None
25,Jan-04,Caroba,Jacaranda copaia (Aubl.) D. Don,Bignoniaceae,tree,I,9,RILVR,50,17,20,C,B,None
26,Jan-04,Tres-folhas,Metrodorea sp,Rutaceae,tree,I,9,RILVR,36,12.5,14.5,D,A,None
27,Jan-04,Inaja,Maximiliana maripa (Aubl.) Drude,Arecaceae,palm,I,9,RILVR,138,3.5,5.5,E,A,None
28,Jan-04,Not identified,Not provided,Not provided,Not provided,I,9,RILVR,40,4,11,D,D,None
1,Jan-04,Amescla-aroeira,Protium heptaphyllum,Burseraceae,tree,I,10,RILVR,121,8,24,A,B,None
2,Jan-04,Imbauba-branca,Cecropia sp,Cecropiaceae,tree,I,10,RILVR,180,18,25,A,A,None
3,Jan-04,Roxinho,Peltogyne sp,Caesalpinaceae,tree,I,10,RILVR,184,20,23,B,A,None
1,Jan-04,Canela-de-cutia,Diplokeleba floribunda N. E. Br,Sapindaceae,tree,I,11,RILVR,43,5.5,9.5,D,C,None
2,Jan-04,Not identified,Not provided,Not provided,Not provided,I,11,RILVR,47,5.5,10,D,A,None
3,Jan-04,Borracheira/caucho,Castilloa ulei Waurg,Moraceae,tree,I,11,RILVR,93,20,25,B,B,None
4,Jan-04,Ucuuba-de-sangue,Virola sp,Myristicaceae,tree,I,11,RILVR,66,5.5,16,C,A,None
5,Jan-04,Cacau-liso,Theobroma sp,Sterculiaceae,tree,I,11,RILVR,39,14,16.5,C,C,None
6,Jan-04,Canela-de-cutia,Diplokeleba floribunda N. E. Br,Sapindaceae,tree,I,11,RILVR,43,4,9,D,D,bifurcated stem
7,Jan-04,Not identified,Not provided,Not provided,Not provided,I,11,RILVR,51,8.5,16,C,B,None
8,Jan-04,Canela-louro,Ocotea sp,Lauraceae,tree,I,11,RILVR,34,12,17,C,A,None
9,Jan-04,Ucuuba-de-sangue,Virola sp,Myristicaceae,tree,I,11,RILVR,36,5.5,9,D,A,leaning
10,Jan-04,Cacau-liso,Theobroma sp,Sterculiaceae,tree,I,11,RILVR,41,8.5,10.5,D,A,None
11,Jan-04,Farinha-seca,Albizia hasslerri (Chodat) Burkart.,Mimosaceae,tree,I,11,RILVR,45,5.5,16,D,A,bifurcated stem
12,Jan-04,Farinha-seca,Albizia hasslerri (Chodat) Burkart.,Mimosaceae,tree,I,11,RILVR,47,12.5,12,C,BA,None
13,Jan-04,Ucuuba-de-sangue,Virola sp,Myristicaceae,tree,I,11,RILVR,55,5.5,18.5,C,B,None
14,Jan-04,Canelao,Nectandra robusta Loefl.,Lauraceae,tree,I,11,RILVR,125,14,12,B,A,None
15,Jan-04,Cega-corrente,Not provided,Moraceae,tree,I,11,RILVR,52,6,17,C,A,None
16,Jan-04,Not identified,Not provided,Not provided,Not provided,I,11,RILVR,40,14.5,10,B,A,None
17,Jan-04,Farinha-seca,Albizia hasslerri (Chodat) Burkart.,Mimosaceae,tree,I,11,RILVR,56,4.3,20,D,B,None
18,Jan-04,Canelao,Nectandra robusta Loefl.,Lauraceae,tree,I,11,RILVR,53,14.5,18.5,B,B,None
19,Jan-04,Embireira-da-casca-grossa,Not provided,Not provided,tree,I,11,RILVR,40,16,15,C,A,None
20,Jan-04,Farinha-seca,Albizia hasslerri (Chodat) Burkart.,Mimosaceae,tree,I,11,RILVR,80,5.5,5,C,B,broken off
21,Jan-04,Amescla-aroeira,Protium heptaphyllum,Burseraceae,tree,I,11,RILVR,81,10.5,17,B,B,None
22,Jan-04,Acai,Euterpe precatoria,Arecaceae,palm,I,11,RILVR,38,18.5,22,A,A,None
23,Jan-04,Amescla,Trattinickia sp.,Burseraceae,tree,I,11,RILVR,44,3.5,12,D,C,None
24,Jan-04,Amescla-aroeira,Protium heptaphyllum,Burseraceae,tree,I,11,RILVR,72,6,17,C,A,None
25,Jan-04,Cacau-liso,Theobroma sp,Sterculiaceae,tree,I,11,RILVR,41,5.5,10.5,D,B,None
26,Jan-04,Guarantã,Esenbeckia leiocarpa Engl.,Rutaceae,tree,I,11,RILVR,112,16.5,22,A,A,None
27,Jan-04,Not identified,Not provided,Not provided,Not provided,I,11,RILVR,51,10,14,D,A,None
28,Jan-04,Farinha-seca,Albizia hasslerri (Chodat) Burkart.,Mimosaceae,tree,I,11,RILVR,46,2.5,12.5,D,C,None
29,Jan-04,Amescla-aroeira,Protium heptaphyllum,Burseraceae,tree,I,11,RILVR,90,6,12.5,D,D,None
30,Jan-04,Farinha-seca,Albizia hasslerri (Chodat) Burkart.,Mimosaceae,tree,I,11,RILVR,44,4.5,12,D,B,None
1,Jan-04,Sete-pernas,Iriartea exorrhiza,Arecaceae,palm,I,12,RILVR,48,22,25,B,A,None
2,Jan-04,Acai,Euterpe precatoria,Arecaceae,palm,I,12,RILVR,35.7,27,30,D,A,leaning
3,Jan-04,Acai,Euterpe precatoria,Arecaceae,palm,I,12,RILVR,45.2,30,33,A,A,None
4,Jan-04,Acai,Euterpe precatoria,Arecaceae,palm,I,12,RILVR,46.7,25,28,B,A,None
5,Jan-04,Cacau-liso,Theobroma sp,Sterculiaceae,tree,I,12,RILVR,45,17,15,D,B,None
6,Jan-04,Jatoba,Hymenaea sp,Caesalpinaceae,tree,I,12,RILVR,240,20,30,A,B,None
7,Jan-04,Ucuuba-de-sangue,Virola sp,Myristicaceae,tree,I,12,RILVR,38.7,6,15,D,C,None
8,Jan-04,Ingazeiro,Inga sp,Mimosaceae,tree,I,12,RILVR,160,20,30,A,B,None
9,Jan-04,Amescla-aroeira,Protium heptaphyllum,Burseraceae,tree,I,12,RILVR,72.5,7,15,D,C,None
10,Jan-04,Ucuuba-de-sangue,Virola sp,Myristicaceae,tree,I,12,RILVR,47.5,8,15,D,A,None
11,Jan-04,Amescla,Trattinickia sp.,Burseraceae,tree,I,12,RILVR,45.3,3.5,13.5,D,B,None
12,Jan-04,Cacau-liso,Theobroma sp,Sterculiaceae,tree,I,12,RILVR,35.2,8.5,12.5,D,A,None
13,Jan-04,Cacau-liso,Theobroma sp,Sterculiaceae,tree,I,12,RILVR,39.9,6,11,D,B,None
14,Jan-04,Amescla,Trattinickia sp.,Burseraceae,tree,I,12,RILVR,35.7,4.5,10.5,D,A,None
15,Jan-04,Ucuuba-de-sangue,Virola sp,Myristicaceae,tree,I,12,RILVR,47,6.5,9.5,D,B,None
16,Jan-04,Ucuuba-de-sangue,Virola sp,Myristicaceae,tree,I,12,RILVR,45,8,15,C,A,None
17,Jan-04,Acai,Euterpe precatoria,Arecaceae,palm,I,12,RILVR,33.5,8,11,D,A,None
18,Jan-04,Inaja,Maximiliana maripa (Aubl.) Drude,Arecaceae,palm,I,12,RILVR,136,3,18,D,A,None
19,Jan-04,Ucuuba-de-sangue,Virola sp,Myristicaceae,tree,I,12,RILVR,70,12,19,C,D,None
20,Jan-04,Farinha-seca,Albizia hasslerri (Chodat) Burkart.,Mimosaceae,tree,I,12,RILVR,49,12,19,C,B,None
21,Jan-04,Abiurana,Pouteria sp,Sapotaceae,tree,I,12,RILVR,150,15,25,A,A,None
22,Jan-04,Farinha-seca,Albizia hasslerri (Chodat) Burkart.,Mimosaceae,tree,I,12,RILVR,67,8,12,C,B,None
23,Jan-04,Cupui,Theobroma sp,Sterculiaceae,tree,I,12,RILVR,44,7,10,D,C,None
24,Jan-04,Amescla,Trattinickia sp.,Burseraceae,tree,I,12,RILVR,67.7,10,22,B,B,None
25,Jan-04,Araca,Psidium sp,Myrtaceae,tree,I,12,RILVR,116,22,27,B,A,None
26,Jan-04,Araca,Psidium sp,Myrtaceae,tree,I,12,RILVR,89,20,24,B,B,None
27,Jan-04,Canela-de-cutia,Diplokeleba floribunda N. E. Br,Sapindaceae,tree,I,12,RILVR,44.5,4.5,9,D,C,None
28,Jan-04,Ingazeiro,Inga sp,Mimosaceae,tree,I,12,RILVR,51.5,7.5,12,C,C,None
29,Jan-04,Farinha-seca,Albizia hasslerri (Chodat) Burkart.,Mimosaceae,tree,I,12,RILVR,62,4.5,7.5,C,B,None
30,Jan-04,Farinha-seca,Albizia hasslerri (Chodat) Burkart.,Mimosaceae,tree,I,12,RILVR,44.7,3.5,10,C,D,None
31,Jan-04,Canelao,Nectandra robusta Loefl.,Lauraceae,tree,I,12,RILVR,36,8.5,12,C,B,None
32,Jan-04,Embireira-preta,Guatteria sp,Annonaceae,tree,I,12,RILVR,56,12,16,A,A,None
33,Jan-04,Sete-pernas,Iriartea exorrhiza,Arecaceae,palm,I,12,RILVR,47,20,23,A,A,None
34,Jan-04,Cacau-liso,Theobroma sp,Sterculiaceae,tree,I,12,RILVR,96,20,24,B,C,bifurcated stem
35,Jan-04,Embireira-da-casca-grossa,Not provided,Not provided,tree,I,12,RILVR,34,6.5,8.5,C,B,broken off
1,Jan-04,Ucuuba-de-sangue,Virola sp,Myristicaceae,tree,I,13,RILVR,78,5.5,14,B,A,None
2,Jan-04,Acai,Euterpe precatoria,Arecaceae,palm,I,13,RILVR,70.7,30,32,A,A,None
3,Jan-04,Sete-pernas,Iriartea exorrhiza,Arecaceae,palm,I,13,RILVR,47,9,14,C,A,None
4,Jan-04,Farinha-seca,Albizia hasslerri (Chodat) Burkart.,Mimosaceae,tree,I,13,RILVR,73.5,6,12,C,B,None
5,Jan-04,Amescla,Trattinickia sp.,Burseraceae,tree,I,13,RILVR,53.5,5.5,10.5,C,B,leaning
6,Jan-04,Caroba,Jacaranda copaia (Aubl.) D. Don,Bignoniaceae,tree,I,13,RILVR,38,9,12,C,B,None
7,Jan-04,Canela-louro,Ocotea sp,Lauraceae,tree,I,13,RILVR,41.3,10,14,B,B,None
8,Jan-04,Abiurana,Pouteria sp,Sapotaceae,tree,I,13,RILVR,39,12,16,B,A,None
9,Jan-04,Seringarana,Sapium sp,Euphorbiaceae,tree,I,13,RILVR,43.9,12.5,16.5,B,A,None
10,Jan-04,Canelao,Nectandra robusta Loefl.,Lauraceae,tree,I,13,RILVR,40,12,16,B,A,None
11,Jan-04,Inaja,Maximiliana maripa (Aubl.) Drude,Arecaceae,palm,I,13,RILVR,85,8,14,C,A,None
12,Jan-04,Not identified,Not provided,Not provided,Not provided,I,13,RILVR,33,3.5,12.5,C,B,None
13,Jan-04,Farinha-seca,Albizia hasslerri (Chodat) Burkart.,Mimosaceae,tree,I,13,RILVR,52.7,3,9.5,D,B,None
14,Jan-04,Imbauba-branca,Cecropia sp,Cecropiaceae,tree,I,13,RILVR,85,5.5,13,B,B,None
15,Jan-04,Murumuru,Astrocaryum sp,Arecaceae,palm,I,13,RILVR,47,5,7.5,E,A,None
16,Jan-04,Amescla-aroeira,Protium heptaphyllum,Burseraceae,tree,I,13,RILVR,53.9,6.5,20,B,B,None
17,Jan-04,Canelao,Nectandra robusta Loefl.,Lauraceae,tree,I,13,RILVR,118,20,30,A,A,None
18,Jan-04,Farinha-seca,Albizia hasslerri (Chodat) Burkart.,Mimosaceae,tree,I,13,RILVR,34.2,4.5,10.5,D,C,None
19,Jan-04,Not identified,Not provided,Not provided,Not provided,I,13,RILVR,37,12,16,B,A,None
20,Jan-04,Ucuuba-de-sangue,Virola sp,Myristicaceae,tree,I,13,RILVR,65.3,5.5,15,B,D,None
21,Jan-04,Acai,Euterpe precatoria,Arecaceae,palm,I,13,RILVR,52,12,16,B,A,None
22,Jan-04,Amescla-aroeira,Protium heptaphyllum,Burseraceae,tree,I,13,RILVR,34.5,6.5,12.5,C,A,None
23,Jan-04,Acai,Euterpe precatoria,Arecaceae,palm,I,13,RILVR,53,18,20,A,A,None
24,Jan-04,Canelao,Nectandra robusta Loefl.,Lauraceae,tree,I,13,RILVR,100,15,25,B,A,None
25,Jan-04,Not identified,Not provided,Not provided,Not provided,I,13,RILVR,41,6,10,D,B,None
26,Jan-04,Louro,Ocotea sp,Lauraceae,tree,I,13,RILVR,43.3,12,16,C,B,None
27,Jan-04,Amescla-aroeira,Protium heptaphyllum,Burseraceae,tree,I,13,RILVR,85.7,8.5,14,B,C,None
28,Jan-04,Canela-de-velho,Cenostigma macrophyllum Tul.,Caesalpinaceae,tree,I,13,RILVR,34.5,7,17,B,D,None
29,Jan-04,Ucuuba-de-sangue,Virola sp,Myristicaceae,tree,I,13,RILVR,56.9,8,18,B,C,None
30,Jan-04,Amescla-aroeira,Protium heptaphyllum,Burseraceae,tree,I,13,RILVR,61.9,10,21,A,B,None
31,Jan-04,Not identified,Not provided,Not provided,Not provided,I,13,RILVR,48,8,13,C,C,None
32,Jan-04,Cega-corrente,Not provided,Moraceae,tree,I,13,RILVR,185,18.5,23,A,A,None
33,Jan-04,Not identified,Not provided,Not provided,Not provided,I,13,RILVR,52,4.5,10.5,D,B,None
1,Jan-04,Amescla-aroeira,Protium heptaphyllum,Burseraceae,tree,I,14,RILVR,96,5,12,D,B,None
2,Jan-04,Amescla-aroeira,Protium heptaphyllum,Burseraceae,tree,I,14,RILVR,33,6,15,D,D,None
3,Jan-04,Sete-pernas,Iriartea exorrhiza,Arecaceae,palm,I,14,RILVR,45,22,25,B,B,None
4,Jan-04,Acai,Euterpe precatoria,Arecaceae,palm,I,14,RILVR,47.7,13,15,C,A,None
5,Jan-04,Cacau-liso,Theobroma sp,Sterculiaceae,tree,I,14,RILVR,49.3,12,15,D,C,None
6,Jan-04,Paxiuba,Iriartea delvidea Ruiz & Pav.,Arecaceae,palm,I,14,RILVR,88.7,10,12,B,A,None
7,Jan-04,Inaja,Maximiliana maripa (Aubl.) Drude,Arecaceae,palm,I,14,RILVR,48.1,8,15,C,B,None
8,Jan-04,Murumuru,Astrocaryum sp,Arecaceae,palm,I,14,RILVR,77,3,9,D,A,None
9,Jan-04,Farinha-seca,Albizia hasslerri (Chodat) Burkart.,Mimosaceae,tree,I,14,RILVR,62.6,3.5,9.5,D,C,None
10,Jan-04,Imbauba-branca,Cecropia sp,Cecropiaceae,tree,I,14,RILVR,40.6,9,12,C,D,None
11,Jan-04,Ucuuba-branca,Iryanthera sp,Myristicaceae,tree,I,14,RILVR,52.2,9,12,B,B,None
12,Jan-04,Seringueira,Hevea brasiliensis Mull. Arq.,Euphorbiaceae,tree,I,14,RILVR,53,8,13,B,A,None
13,Jan-04,Amescla,Trattinickia sp.,Burseraceae,tree,I,14,RILVR,38,4.5,10.5,C,A,None
14,Jan-04,Acai,Euterpe precatoria,Arecaceae,palm,I,14,RILVR,38.1,14,16,B,A,None
15,Jan-04,Paxiuba,Iriartea delvidea Ruiz & Pav.,Arecaceae,palm,I,14,RILVR,80.2,12,14,B,A,None
16,Jan-04,Paxiuba,Iriartea delvidea Ruiz & Pav.,Arecaceae,palm,I,14,RILVR,81.8,9,1,C,A,None
17,Jan-04,Murumuru,Astrocaryum sp,Arecaceae,palm,I,14,RILVR,41.8,5,8,D,A,None
18,Jan-04,Canelao,Nectandra robusta Loefl.,Lauraceae,tree,I,14,RILVR,168,10,16,A,A,None
19,Jan-04,Amescla,Trattinickia sp.,Burseraceae,tree,I,14,RILVR,53,10,10,B,A,None
20,Jan-04,Not identified,Not provided,Not provided,Not provided,I,14,RILVR,37.5,8,15,B,B,None
21,Jan-04,Not identified,Not provided,Not provided,Not provided,I,14,RILVR,53.2,6,12,B,A,None
22,Jan-04,Cedro-marinheiro,Guarea silvatica C. DC.,Meliaceae,tree,I,14,RILVR,34,7,10,C,D,None
23,Jan-04,Sete-pernas,Iriartea exorrhiza,Arecaceae,palm,I,14,RILVR,47,22,25,A,A,None
24,Jan-04,Paxiuba,Iriartea delvidea Ruiz & Pav.,Arecaceae,palm,I,14,RILVR,83,20,22,A,A,None
25,Jan-04,Sete-pernas,Iriartea exorrhiza,Arecaceae,palm,I,14,RILVR,45,14,18,B,B,None
26,Jan-04,Imbauba-branca,Cecropia sp,Cecropiaceae,tree,I,14,RILVR,68.7,12,15,B,A,None
27,Jan-04,Ingazeiro,Inga sp,Mimosaceae,tree,I,14,RILVR,42,5.5,10,C,B,None
28,Jan-04,Farinha-seca,Albizia hasslerri (Chodat) Burkart.,Mimosaceae,tree,I,14,RILVR,110.3,5,12,B,B,None
29,Jan-04,Farinha-seca,Albizia hasslerri (Chodat) Burkart.,Mimosaceae,tree,I,14,RILVR,39,4.5,5,D,C,None
30,Jan-04,Farinha-seca,Albizia hasslerri (Chodat) Burkart.,Mimosaceae,tree,I,14,RILVR,35.3,2.8,6,D,C,None
31,Jan-04,Paxiuba,Iriartea delvidea Ruiz & Pav.,Arecaceae,palm,I,14,RILVR,77.1,13,20,B,A,None
32,Jan-04,Sete-pernas,Iriartea exorrhiza,Arecaceae,palm,I,14,RILVR,38,5.5,8,B,A,None
33,Jan-04,Sete-pernas,Iriartea exorrhiza,Arecaceae,palm,I,14,RILVR,39,4.5,5.5,D,A,None
34,Jan-04,Sete-pernas,Iriartea exorrhiza,Arecaceae,palm,I,14,RILVR,41,6,8,C,A,None
1,Jan-04,Cedro-marinheiro,Guarea silvatica C. DC.,Meliaceae,tree,I,15,RILVR,39,9,15,C,A,None
2,Jan-04,Amescla-aroeira,Protium heptaphyllum,Burseraceae,tree,I,15,RILVR,167,12,22,B,A,None
3,Jan-04,Canela-de-cutia,Diplokeleba floribunda N. E. Br,Sapindaceae,tree,I,15,RILVR,34,6,9,C,A,None
4,Jan-04,Amescla-branca,Trattinickia sp.,Burseraceae,tree,I,15,RILVR,52.5,10,14,C,A,None
5,Jan-04,Farinha-seca,Albizia hasslerri (Chodat) Burkart.,Mimosaceae,tree,I,15,RILVR,35,10,13,C,A,None
6,Jan-04,Not identified,Not provided,Not provided,Not provided,I,15,RILVR,67,10,19,B,A,None
7,Jan-04,Acai,Euterpe precatoria,Arecaceae,palm,I,15,RILVR,36,10,12,B,A,None
8,Jan-04,Canela-de-cutia,Diplokeleba floribunda N. E. Br,Sapindaceae,tree,I,15,RILVR,35,3,6,D,C,None
9,Jan-04,Amescla,Trattinickia sp.,Burseraceae,tree,I,15,RILVR,69,11,16,B,A,None
10,Jan-04,Canela-de-cutia,Diplokeleba floribunda N. E. Br,Sapindaceae,tree,I,15,RILVR,41.5,7,11,C,A,None
11,Jan-04,Canela-de-cutia,Diplokeleba floribunda N. E. Br,Sapindaceae,tree,I,15,RILVR,41,5,9,C,B,None
12,Jan-04,Mutamba/Piriquiteira,Trema micrantha (L.) Blume,Ulmaceae,tree,I,15,RILVR,140,15,25,A,A,None
13,Jan-04,Paxiuba,Iriartea delvidea Ruiz & Pav.,Arecaceae,palm,I,15,RILVR,225,18,30,A,A,C/ Catana
14,Jan-04,Farinha-seca,Albizia hasslerri (Chodat) Burkart.,Mimosaceae,tree,I,15,RILVR,54,4,7,D,C,None
15,Jan-04,Canelao,Nectandra robusta Loefl.,Lauraceae,tree,I,15,RILVR,34.5,12,14,C,A,None
16,Jan-04,Sete-pernas,Iriartea exorrhiza,Arecaceae,palm,I,15,RILVR,39,19,22,B,A,C/ Catana
17,Jan-04,Acai,Euterpe precatoria,Arecaceae,palm,I,15,RILVR,54,17,19,C,A,None
18,Jan-04,Caroba,Jacaranda copaia (Aubl.) D. Don,Bignoniaceae,tree,I,15,RILVR,39.7,11,12,C,D,None
19,Jan-04,Caroba,Jacaranda copaia (Aubl.) D. Don,Bignoniaceae,tree,I,15,RILVR,69,17,19,C,C,None
20,Jan-04,Not identified,Not provided,Not provided,Not provided,I,15,RILVR,34,12,14,C,A,None
21,Jan-04,Sete-pernas,Iriartea exorrhiza,Arecaceae,palm,I,15,RILVR,39.5,19,22,B,A,None
22,Jan-04,Paxiuba,Iriartea delvidea Ruiz & Pav.,Arecaceae,palm,I,15,RILVR,41,9,12,C,A,None
23,Jan-04,Paxiuba,Iriartea delvidea Ruiz & Pav.,Arecaceae,palm,I,15,RILVR,83,19,22,B,A,None
24,Jan-04,Acai,Euterpe precatoria,Arecaceae,palm,I,15,RILVR,47,8,12,B,A,None
25,Jan-04,Sete-pernas,Iriartea exorrhiza,Arecaceae,palm,I,15,RILVR,46.5,8,12,B,A,None
26,Jan-04,Canela-de-cutia,Diplokeleba floribunda N. E. Br,Sapindaceae,tree,I,15,RILVR,38.3,8,11,C,A,None
27,Jan-04,Cedro-marinheiro,Guarea silvatica C. DC.,Meliaceae,tree,I,15,RILVR,38.7,10,14,C,B,None
28,Jan-04,Sete-pernas,Iriartea exorrhiza,Arecaceae,palm,I,15,RILVR,37.3,8,12,B,A,None
29,Jan-04,Pau-formiga,Triplaris americana L.,Polygonaceae,tree,I,15,RILVR,53.3,12,20,B,A,None
30,Jan-04,Abiurana,Pouteria sp,Sapotaceae,tree,I,15,RILVR,42.9,7,9,C,C,None
31,Jan-04,Imbauba-branca,Cecropia sp,Cecropiaceae,tree,I,15,RILVR,150,20,24,A,B,None
32,Jan-04,Cega-corrente,Not provided,Moraceae,tree,I,15,RILVR,99,18,22,B,A,None
1,Jan-04,Amescla-aroeira,Protium heptaphyllum,Burseraceae,tree,I,26,RILVI,120,18,24,B,B,None
2,Jan-04,Escorrega-macaco,Calycophyllum spreceanum Benth.,Rubiaceae,tree,I,26,RILVI,95,21,25,A,A,None
3,Jan-04,Cega-corrente,Not provided,Moraceae,tree,I,26,RILVI,105,26,30,A,A,None
1,Jan-04,Amescla-aroeira,Protium heptaphyllum,Burseraceae,tree,I,27,RILVI,78,6,12,D,C,None
2,Jan-04,Amescla-aroeira,Protium heptaphyllum,Burseraceae,tree,I,27,RILVI,62,11,12,D,C,None
3,Jan-04,Not identified,Not provided,Not provided,Not provided,I,27,RILVI,70,21,24,B,B,None
4,Jan-04,Amescla-aroeira,Protium heptaphyllum,Burseraceae,tree,I,27,RILVI,93,10.5,16,C,A,None
5,Jan-04,Not identified,Not provided,Not provided,Not provided,I,27,RILVI,48,12.5,16,C,C,None
6,Jan-04,Cacau-liso,Theobroma sp,Sterculiaceae,tree,I,27,RILVI,46,1.5,14,D,C,None
7,Jan-04,Amescla-aroeira,Protium heptaphyllum,Burseraceae,tree,I,27,RILVI,52,2.5,16,C,D,None
8,Jan-04,Caferana,Coussarea paniculata Standl.,Rubiaceae,tree,I,27,RILVI,41,12,23,B,B,None
9,Jan-04,Roxinho,Peltogyne sp,Caesalpinaceae,tree,I,27,RILVI,63,12,22,B,B,None
10,Jan-04,Amescla-aroeira,Protium heptaphyllum,Burseraceae,tree,I,27,RILVI,51,15,19,C,B,None
11,Jan-04,Amescla-aroeira,Protium heptaphyllum,Burseraceae,tree,I,27,RILVI,39,7.5,19,C,A,None
12,Jan-04,Not identified,Not provided,Not provided,Not provided,I,27,RILVI,45,10,20,B,B,None
13,Jan-04,Amescla-aroeira,Protium heptaphyllum,Burseraceae,tree,I,27,RILVI,36,4.5,7,E,B,None
14,Jan-04,Amescla-aroeira,Protium heptaphyllum,Burseraceae,tree,I,27,RILVI,87,9,21,B,C,None
15,Jan-04,Amescla,Trattinickia sp.,Burseraceae,tree,I,27,RILVI,90,18,23,B,B,None
16,Jan-04,Louro,Ocotea sp,Lauraceae,tree,I,27,RILVI,71,6.5,20,B,A,None
17,Jan-04,Not identified,Not provided,Not provided,Not provided,I,27,RILVI,40,7.5,18,C,D,None
18,Jan-04,Cega-corrente,Not provided,Moraceae,tree,I,27,RILVI,86,21,25,B,A,None
19,Jan-04,Cega-corrente,Not provided,Moraceae,tree,I,27,RILVI,37,18,21,B,B,None
20,Jan-04,Cega-corrente,Not provided,Moraceae,tree,I,27,RILVI,39,15,22,D,B,leaning
21,Jan-04,Not identified,Not provided,Not provided,Not provided,I,27,RILVI,34,18,22,B,B,None
22,Jan-04,Canela-de-cutia,Diplokeleba floribunda N. E. Br,Sapindaceae,tree,I,27,RILVI,49,3.5,15,E,D,None
23,Jan-04,Guarantã,Esenbeckia leiocarpa Engl.,Rutaceae,tree,I,27,RILVI,42,20,23,B,B,None
24,Jan-04,Not identified,Not provided,Not provided,Not provided,I,27,RILVI,55,20,25,B,B,None
25,Jan-04,Cega-corrente,Not provided,Moraceae,tree,I,27,RILVI,51,22,25,D,C,None
26,Jan-04,Cega-corrente,Not provided,Moraceae,tree,I,27,RILVI,72,25,30,A,A,None
27,Jan-04,Itauba,Mezilaurus itauba (Meisn.) Taub. Ex Mez,Lauraceae,tree,I,27,RILVI,36,13.5,17,C,B,None
28,Jan-04,Amescla-aroeira,Protium heptaphyllum,Burseraceae,tree,I,27,RILVI,47,11.7,22,B,B,None
29,Jan-04,Cacau-liso,Theobroma sp,Sterculiaceae,tree,I,27,RILVI,33,19,23,B,B,None
1,Jan-04,Castanheira,Bertholletia excelsa Humb. & Bonpl.,Lecythidaceae,tree,I,28,RILVI,370,24,30,A,A,vine
2,Jan-04,Canelao,Nectandra robusta Loefl.,Lauraceae,tree,I,28,RILVI,155,18,22,C,B,None
3,Jan-04,Amescla-aroeira,Protium heptaphyllum,Burseraceae,tree,I,28,RILVI,116,7,16,C,A,None
4,Jan-04,Not identified,Not provided,Not provided,Not provided,I,28,RILVI,118,25,29,B,B,None
5,Jan-04,Amescla-aroeira,Protium heptaphyllum,Burseraceae,tree,I,28,RILVI,105,5.5,24,C,C,None
1,Jan-04,Cacau-liso,Theobroma sp,Sterculiaceae,tree,I,29,RILVI,46,4,18,D,B,None
2,Jan-04,Roxinho,Peltogyne sp,Caesalpinaceae,tree,I,29,RILVI,107,23,26,B,B,None
3,Jan-04,Amescla-aroeira,Protium heptaphyllum,Burseraceae,tree,I,29,RILVI,53,8,21,C,B,None
4,Jan-04,Amescla-aroeira,Protium heptaphyllum,Burseraceae,tree,I,29,RILVI,128,9.5,27,B,B,None
5,Jan-04,Amescla-aroeira,Protium heptaphyllum,Burseraceae,tree,I,29,RILVI,50,9.5,18,D,C,None
